StartDate,wildfires,biodiversity,SLR,flooding,drought,ocean,infections,hurricanes,energy,waterways,solar,wind,coal,hydro,gas,nuclear,oilPercent,gasPercent,coalPercent,renewPercent,nuclearPercent,offshoreDrill,offshoreWind,nuclearLocal,retreat,develop,pipelines,seaWalls,taxRebates,fracking,nep1,nep2,nep3,nep4,nep5,nep6,sci1,sci2,sci3,sci4,sci5,sciPol1,sciPol2,sciPol3,sciPol4,sciPol5,cckIcecap,cckAveTemp,cckCoastal,cckHurricanes,cckNuclear,cckCancer,cckEffects,cckPlants,cckGas,gcc,gccCertIS,gccCertISNOT,gccCert,gccAnthro,gccSciCon,gccReduce,gccIndiv,gccHurricanes,risk,gccCongress,gccPres,gccCorps,gccCitizens,gccLocalGov,gccStateGov,gccMC,IntAgree,Renew,Nuclear,Tax,EPA,CapTrade,GeoEng,egal1,indiv1,hier1,fatal1,egal2,indiv2,hier2,fatal2,egal3,indiv3,hier3,fatal3,age,gender,edu,zip,religion,religionOther,bornAgain,attend,party,partyOther,partyLean,party2,partyIden,ideology,race,inc,nep1REV,nep4REV,nep5REV,nepScale,sci2REV,sci3REV,sci4REV,sciScale,sciPol4REV,sciPol5REV,sciPolScale,cckIcecapC,cckAveTempC,cckCoastalC,cckHurricanesC,cckNuclearC,cckCancerC,cckEffectsC,cckPlantsC,cckGasC,gccKnow,gccDummy,happening,gccAnthroDummy,sciconsensus,egal,indiv,hier,fatal,male,partisan,white
10/9/17 16:10,8,9,9,9,8,9,7,10,8,8,6,6,5,6,6,5,20,20,20,20,20,6,6,6,6,5,6,6,5,6,5,5,5,6,6,6,6,6,6,6,6,4,3,6,6,5,1,1,1,1,0,1,1,1,3,1,2,NA,3,2,2,3,5,4,3,1,0,1,1,0,1,1,6,6,5,6,5,5,6,6,5,6,6,5,5,6,5,6,NA,6,6,31,2,6,48104,Muslim,,NA,4,Democratic,,,-1,2,3,3,2,3,2,2,4,2,2,2,4,2,3,4,0,1,1,1,1,0,1,0,0,5,1,3,0,0,6,NA,6,6,0,2,0
10/10/17 1:46,10,8,10,10,10,8,9,10,7,8,7,7,1,7,3,7,5,3,5,70,17,1,7,3,3,6,3,7,6,1,4,7,7,1,7,7,4,1,3,6,5,4,6,3,1,4,1,1,1,1,0,1,0,1,1,1,2,NA,3,1,1,2,5,4,8,2,2,2,1,2,2,2,7,7,6,7,7,6,7,2,1,3,4,5,7,1,4,7,3,1,5,31,2,2,78741,Agnostic,,NA,0,Democratic,,,-1,2,2,5,2,4,7,1,6,7,5,2,5,7,4,5,0,1,1,1,1,0,0,0,1,5,1,3,1,1,5,4,2,4,0,2,0
10/7/17 7:22,8,6,6,0,5,9,6,9,5,8,7,6,5,5,5,2,25,30,15,20,10,1,5,1,1,5,1,1,6,1,1,6,1,1,3,7,5,6,2,7,6,6,6,5,1,2,1,1,1,1,1,1,1,1,4,1,3,NA,4,1,1,2,3,5,10,2,2,2,2,2,2,2,1,7,1,5,6,6,7,1,6,4,1,6,2,7,2,2,5,7,2,31,3,4,75460,Protestant,,1,0,Republican,,,1,3,6,7,3,7,7,5,6,2,6,1,4,7,6,6,0,1,1,1,0,0,1,0,0,4,1,4,1,1,3,4,6,2,1,7,1
10/7/17 15:53,10,9,10,10,9,10,10,10,9,9,7,6,6,7,7,6,25,15,15,15,30,7,7,6,7,6,7,6,6,6,7,6,6,7,6,7,6,6,7,7,7,6,7,7,7,6,1,1,1,1,1,1,1,1,3,1,3,NA,4,1,1,0,7,5,10,1,NA,1,2,2,1,2,7,7,7,6,7,6,6,6,7,7,7,6,6,7,6,6,6,6,7,31,3,6,57078,Protestant,,1,4,Republican,,,1,3,2,7,5,1,1,2,4,2,1,1,3,1,2,5,0,1,1,1,0,0,1,0,0,4,1,4,1,1,6,6,7,7,1,7,1
10/9/17 8:55,6,9,4,2,4,7,8,2,9,9,7,7,5,7,6,3,10,30,5,50,5,5,6,4,4,7,6,5,7,5,5,6,6,3,6,6,4,5,5,6,5,5,4,3,4,6,1,1,1,0,0,1,1,0,1,1,3,NA,4,1,1,3,2,2,8,2,2,2,1,1,2,2,7,7,4,6,6,6,7,7,6,5,5,6,4,3,3,5,3,5,4,31,2,6,13811,Catholic,,0,1,Republican,,,1,2,5,7,3,3,5,2,5,3,3,2,3,4,2,4,0,1,1,0,1,0,1,1,1,6,1,4,1,1,6,4,4,4,0,6,1
10/9/17 1:28,3,5,3,5,5,3,5,5,6,5,4,4,4,4,4,4,0,50,0,50,0,3,5,2,2,4,3,5,3,2,4,3,3,3,5,4,2,4,3,4,4,2,5,3,4,4,0,1,0,1,1,0,1,1,1,1,1,NA,2,2,4,3,4,3,5,0,0,0,0,0,0,0,3,5,3,3,5,3,3,3,3,4,3,3,2,4,4,3,NA,1,3,31,2,6,55406,Orthodox,,0,2,Republican,,,1,1,4,7,1,4,5,3,4,4,5,4,4,4,4,4,1,1,0,1,0,1,1,0,1,6,1,2,0,0,3,NA,3,3,0,5,1
10/9/17 18:10,6,4,3,7,5,7,10,8,7,7,7,7,5,6,7,4,0,15,5,60,20,6,7,3,6,5,5,6,7,5,3,6,5,4,6,6,5,4,5,6,5,7,6,5,6,5,1,1,1,1,1,1,1,1,4,1,1,NA,2,1,1,2,3,4,10,-1,0,-1,-1,-1,-1,-1,6,7,5,5,7,7,7,6,6,6,4,6,6,4,5,6,6,NA,4,31,2,4,75243,Choose not to answer,,NA,1,Republican,,,1,1,2,7,6,5,4,2,5,4,3,2,4,2,3,5,0,1,1,1,0,0,1,0,0,4,1,2,1,1,6,6,NA,4,0,5,1
10/7/17 9:16,4,4,1,1,1,3,3,1,2,1,4,4,4,4,4,4,20,20,20,20,20,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,NA,3,1,1,3,2,3,4,-1,-1,-2,-2,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,31,2,7,3249,Other (please specify),Methodist,NA,2,Republican,,,1,2,3,7,4,4,4,4,4,4,4,4,4,4,4,4,0,1,1,1,0,0,1,0,1,5,1,3,1,1,4,4,4,4,0,6,1
10/8/17 12:46,5,7,8,6,4,7,7,6,6,7,6,5,5,6,5,6,20,30,20,10,20,6,5,7,5,4,4,4,6,5,5,4,6,6,5,5,5,4,6,5,4,4,3,5,6,5,1,1,1,1,1,1,0,1,2,1,2,NA,3,1,3,1,4,4,7,1,1,0,-1,0,1,1,4,5,6,6,5,5,6,6,4,5,5,4,6,5,6,5,5,4,4,31,3,4,30153,Protestant,,0,5,Republican,,,1,3,6,7,4,3,2,3,4,4,2,3,4,2,3,3,0,1,1,1,0,0,0,0,0,3,1,3,1,0,5,5,5,5,1,7,1
10/10/17 11:18,9,8,9,8,7,8,9,8,9,9,6,5,7,6,6,5,20,20,30,20,0,6,7,6,6,4,6,5,4,6,5,5,5,6,6,7,5,5,5,6,7,7,6,6,6,6,0,1,0,1,1,1,1,1,3,1,2,NA,3,1,1,1,4,3,9,1,2,1,1,1,1,0,5,6,7,7,7,6,5,5,5,5,5,7,6,6,7,6,6,7,5,31,3,4,30153,Protestant,,0,2,Republican,,,1,0,3,7,4,3,2,2,4,3,3,2,4,2,2,5,1,1,0,1,0,0,1,0,0,4,1,3,1,1,6,6,6,6,1,4,1
10/6/17 20:04,9,8,8,7,8,7,7,9,8,9,6,6,6,5,5,7,10,20,25,25,20,6,6,5,5,6,5,4,5,6,4,6,6,5,5,5,5,7,5,5,6,5,7,6,5,5,1,1,1,1,1,1,1,1,1,-1,NA,2,3,1,1,1,6,4,8,2,1,1,1,1,0,1,5,4,6,5,6,6,5,6,6,6,4,6,5,4,5,5,5,4,5,31,3,6,14205,Catholic,,1,3,Republican,,,1,2,6,7,3,4,3,3,4,1,3,3,4,3,3,5,0,1,1,1,0,0,1,0,1,5,0,-3,1,1,6,5,5,5,1,6,1
10/10/17 11:42,0,0,1,0,0,6,6,0,5,0,5,7,5,5,5,5,50,0,0,50,0,5,6,4,4,4,4,4,4,4,5,5,4,4,7,6,5,6,6,5,5,5,5,4,4,3,1,1,1,1,1,1,1,1,1,-1,NA,3,4,2,1,1,7,1,3,0,0,-1,-1,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,31,3,6,46227,Other (please specify),christian,NA,0,Republican,,,1,2,6,7,3,3,4,1,4,2,2,3,3,4,5,5,0,1,1,1,0,0,1,0,1,5,0,-4,0,1,4,4,4,4,1,6,1
10/7/17 16:46,7,8,6,5,4,7,9,7,5,9,7,7,4,6,5,2,5,20,15,60,0,2,5,1,6,6,2,7,6,2,2,7,7,1,5,7,5,5,3,5,4,4,6,6,5,5,1,1,1,1,0,1,0,1,1,1,2,NA,3,1,1,3,5,5,8,2,2,2,1,1,2,2,5,7,2,5,5,6,5,2,3,2,5,3,5,5,3,5,3,3,5,32,2,6,46809,Protestant,,0,0,Independent,,Democratic,-1,0,3,7,5,6,7,3,6,3,5,3,4,3,3,4,0,1,1,1,1,0,0,0,1,5,1,3,1,1,3,4,3,4,0,4,1
10/7/17 12:16,10,10,10,10,10,10,10,10,8,10,7,7,2,7,7,2,0,0,0,100,0,2,7,1,4,5,1,7,6,1,7,7,7,1,7,7,7,6,6,6,7,5,5,4,5,4,1,1,1,1,1,1,0,1,1,NA,NA,NA,0,1,2,3,7,5,9,-2,-2,-2,1,-2,-2,-2,4,7,1,4,4,5,4,7,6,7,6,4,4,1,3,6,4,5,2,32,2,5,41240,Agnostic,,NA,2,Independent,,Democratic,-1,0,3,7,1,1,7,1,5,2,2,2,4,3,4,4,0,1,1,1,0,0,0,0,1,4,NA,NA,1,0,6,5,4,4,0,4,1
10/10/17 11:24,4,4,5,2,2,6,4,4,7,3,7,7,3,7,5,2,37,29,15,10,9,6,7,2,7,7,6,2,7,7,7,7,7,4,7,7,7,5,7,7,7,7,7,6,6,6,1,1,1,1,1,1,1,1,1,1,3,NA,4,1,1,2,7,3,4,0,0,0,0,0,0,0,7,7,3,5,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,32,2,7,29223,Hindu,,NA,3,Independent,,Neither,0,0,5,3,4,1,4,1,4,3,1,1,4,2,2,5,0,1,1,1,0,0,1,0,1,5,1,4,1,1,7,7,7,7,0,4,0
10/7/17 15:53,5,5,5,4,5,6,4,5,5,4,7,7,2,7,3,1,30,20,10,32,8,4,4,4,4,4,4,4,4,4,4,4,4,4,7,5,4,4,4,4,4,4,4,4,4,4,0,1,0,0,1,1,1,0,1,1,1,NA,2,2,2,3,2,3,5,-1,-2,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,32,2,2,47283,Agnostic,,NA,0,Independent,,Neither,0,0,4,7,1,4,4,1,4,4,4,4,4,4,4,4,1,1,0,0,0,0,1,1,1,5,1,2,0,0,4,4,4,4,0,4,1
10/9/17 20:16,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,0,0,0,100,0,5,7,1,4,4,7,7,7,3,2,6,2,4,5,7,2,2,2,5,2,5,6,2,5,6,1,1,1,1,1,1,1,1,1,1,3,NA,4,1,1,3,1,5,10,1,2,2,2,2,2,2,6,7,4,4,5,4,4,4,1,4,1,5,6,3,7,5,1,1,2,32,3,6,27608,Protestant,,1,4,Independent,,Republican,1,0,4,7,2,6,4,3,5,6,6,3,4,3,2,4,0,1,1,1,0,0,1,0,1,5,1,4,1,1,5,3,3,3,1,4,1
10/10/17 11:58,2,5,0,2,1,0,5,1,0,7,2,2,7,5,7,5,37,33,20,5,5,6,1,2,1,1,7,4,1,6,3,4,4,7,7,3,3,7,6,7,5,4,2,1,5,7,0,0,0,0,0,0,0,0,1,1,3,NA,4,2,2,1,7,2,0,-1,-1,0,0,-1,-1,-1,1,3,3,1,1,1,4,1,7,7,1,3,4,7,4,1,7,5,1,32,3,4,46797,Other (please specify),Christian Non Denominational,NA,4,Other (please specify),Conservative,Republican,1,0,7,7,2,5,1,1,3,1,2,1,2,3,1,2,1,0,0,0,1,1,0,1,1,5,1,4,0,0,2,6,6,2,1,4,1
10/8/17 19:33,9,5,5,3,4,7,10,8,8,7,7,7,2,4,5,2,20,20,10,40,10,4,7,1,4,6,3,6,7,3,7,7,3,1,3,7,5,5,6,4,3,5,5,5,4,6,1,1,1,1,1,1,0,0,1,1,3,NA,4,1,1,2,5,4,9,2,2,2,2,2,2,2,7,7,4,7,7,7,7,5,4,7,4,6,4,6,2,7,2,7,4,32,2,4,14150,Catholic,,0,0,Democratic,,,-1,3,2,7,4,1,7,5,5,3,2,4,3,4,2,4,0,1,1,1,0,0,0,1,1,5,1,4,1,1,6,3,7,3,0,1,1
10/8/17 22:34,6,4,8,5,0,8,7,8,8,6,7,7,1,6,3,3,25,20,0,50,5,3,7,2,3,5,2,2,7,1,3,7,7,1,7,7,5,4,2,4,6,5,6,6,2,2,1,1,1,1,0,1,0,0,1,1,3,NA,4,1,1,3,5,5,10,2,2,2,2,1,1,2,6,7,5,6,7,6,7,5,1,7,2,6,2,3,5,5,2,4,5,32,2,6,62711,Catholic,,1,4,Democratic,,,-1,3,2,7,4,5,7,1,6,4,6,4,5,6,6,6,0,1,1,1,1,0,0,1,1,6,1,4,1,1,5,2,5,4,0,1,1
10/10/17 8:28,10,9,10,10,7,9,10,8,9,10,7,7,1,7,7,5,37,29,15,10,9,6,6,1,5,7,7,7,5,2,6,7,6,1,6,7,7,6,6,2,5,6,6,1,7,6,1,1,1,1,0,0,0,0,1,1,3,NA,4,1,1,4,2,5,10,2,2,1,2,1,1,2,6,6,5,7,6,6,7,7,3,5,1,7,4,3,1,7,1,4,1,32,3,6,60631,Catholic,,0,1,Democratic,,,-1,2,3,7,4,2,7,2,5,2,2,6,4,1,2,3,0,1,1,1,1,1,0,1,1,7,1,4,1,1,7,3,4,1,1,2,1
10/10/17 11:53,5,7,8,4,7,8,7,5,7,6,7,7,1,3,1,1,0,0,0,100,0,2,7,1,5,5,1,6,7,1,3,6,6,2,7,7,5,4,2,5,5,6,6,5,2,4,1,1,1,1,1,1,0,1,1,1,3,NA,4,1,1,2,3,4,10,1,2,2,2,1,1,1,7,7,1,5,7,7,7,5,4,5,2,6,3,4,2,5,3,4,4,32,3,5,79904,Catholic,,0,1,Democratic,,,-1,2,4,5,2,5,6,1,5,4,6,3,5,6,4,5,0,1,1,1,0,0,0,0,1,4,1,4,1,1,5,3,4,3,1,2,0
10/6/17 14:45,2,3,0,0,4,7,8,7,8,5,2,1,1,3,6,1,20,50,10,10,10,5,5,1,4,7,7,7,5,7,5,4,3,3,7,5,5,7,4,6,4,5,2,6,5,7,1,0,1,1,1,0,1,0,1,1,1,NA,2,2,2,1,2,4,10,-1,-2,NA,0,-1,-1,-1,7,7,4,3,4,5,7,7,1,5,4,7,3,1,6,5,1,1,5,32,2,5,60639,Other (please specify),Christian,NA,4,Democratic,,,-1,3,2,4,2,3,5,1,4,1,4,2,3,3,1,3,0,0,1,1,0,1,1,1,1,6,1,2,0,0,6,2,2,5,0,1,0
10/8/17 4:58,4,5,5,5,4,5,10,6,7,7,5,5,6,4,4,2,15,10,50,25,0,3,6,1,4,5,4,5,5,3,4,5,3,3,5,6,2,5,5,4,2,2,4,3,4,4,1,1,1,1,0,1,1,1,1,1,1,NA,2,1,2,3,2,3,7,0,0,2,2,0,1,0,4,5,3,3,4,4,4,5,4,4,4,5,2,3,5,4,2,4,4,32,2,4,41501,Protestant,,1,3,Democratic,,,-1,2,4,7,3,4,5,3,4,3,3,4,3,4,4,3,0,1,1,1,1,0,1,0,1,6,1,2,1,0,5,3,4,4,0,2,1
10/9/17 22:52,9,5,0,1,1,5,1,1,7,4,7,5,6,4,3,2,20,0,30,50,0,1,4,1,3,5,2,6,6,2,3,5,2,3,6,5,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,0,0,1,4,1,1,NA,2,1,4,3,3,4,6,1,2,1,1,1,1,1,5,6,2,2,5,5,5,4,2,5,3,4,2,3,4,3,1,4,2,32,2,4,43319,Other (please specify),Christian ,NA,2,Democratic,,,-1,3,5,7,3,5,5,2,4,4,4,4,4,4,4,4,0,1,1,1,0,1,0,0,0,4,1,2,1,0,4,2,4,3,0,1,1
10/9/17 6:22,8,6,8,9,9,7,5,8,7,7,5,6,5,6,5,5,37,29,15,10,9,3,5,5,5,6,3,6,5,6,4,6,5,NA,5,5,5,5,6,5,6,6,5,6,5,6,1,1,1,1,1,1,1,1,1,1,2,NA,3,1,1,2,3,4,8,1,1,1,2,1,0,1,6,6,5,5,5,6,5,5,6,6,5,6,6,6,5,5,5,6,5,32,2,6,28027,Hindu,,NA,2,Democratic,,,-1,2,5,3,4,4,NA,3,NA,3,2,3,4,3,2,4,0,1,1,1,0,0,1,0,1,5,1,3,1,1,5,6,6,5,0,2,0
10/9/17 10:10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,0,0,0,100,0,5,5,5,5,5,5,5,5,5,4,5,4,4,7,4,5,4,5,4,5,4,4,5,5,5,1,1,1,1,1,1,1,0,4,1,2,NA,3,1,1,2,1,4,5,1,2,1,1,1,1,1,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4,32,2,3,66215,Catholic,,0,4,Democratic,,,-1,3,2,5,4,4,4,1,4,4,3,4,4,3,3,4,0,1,1,1,0,0,1,1,0,5,1,3,1,1,5,4,4,4,0,1,0
10/9/17 18:10,3,5,10,1,4,3,7,8,8,7,7,7,3,6,5,3,10,20,15,50,5,4,7,1,4,1,1,3,5,1,4,5,6,1,3,6,5,1,2,4,5,4,5,2,4,5,1,1,1,1,1,1,0,1,3,1,2,NA,3,1,1,2,3,3,6,2,2,1,2,1,1,2,5,7,2,6,6,5,7,6,4,7,1,5,6,2,1,5,4,5,2,32,3,6,19046,Atheist,,NA,1,Democratic,,,-1,3,2,7,5,4,7,5,6,7,6,4,5,4,3,4,0,1,1,1,0,0,0,0,0,3,1,3,1,1,5,5,5,1,1,1,1
10/10/17 10:28,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,15,25,5,15,40,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,3,1,2,NA,3,2,1,0,2,4,5,1,2,0,1,1,2,0,6,6,5,6,7,6,6,2,4,3,6,7,5,6,5,5,7,7,6,32,2,4,NA,Protestant,,0,5,Democratic,,,-1,2,2,7,2,1,1,1,4,1,1,1,3,1,1,5,0,1,1,1,0,0,1,0,0,4,1,3,0,1,5,5,5,6,0,2,1
10/8/17 3:28,6,8,8,8,8,5,4,5,8,6,3,4,6,6,5,4,20,20,20,20,20,6,3,5,5,4,5,3,3,5,5,4,6,5,6,3,3,6,6,3,5,4,7,5,6,4,1,0,1,1,1,1,0,1,3,-1,NA,3,4,1,3,1,3,3,6,-1,2,2,0,-1,1,-2,5,4,4,3,5,3,2,2,3,4,6,4,3,5,4,3,5,5,3,32,3,7,12404,Catholic,,0,2,Democratic,,,-1,1,1,7,6,3,3,2,4,2,2,5,3,2,4,4,0,0,1,1,0,0,0,0,0,2,0,-4,1,0,3,4,5,4,1,3,1
10/5/17 16:51,10,10,9,9,10,9,9,9,9,10,7,6,6,7,7,6,20,20,20,20,20,7,6,7,6,6,6,6,7,6,7,6,6,3,6,6,7,7,6,6,7,7,7,6,6,6,1,1,1,1,0,1,1,1,1,1,3,NA,4,1,1,1,7,4,10,1,2,2,2,1,1,0,7,6,7,6,6,6,5,6,7,7,7,6,5,7,7,6,6,6,6,32,3,7,7103,Other (please specify),vghfghfghf,NA,2,Republican,,,1,3,2,7,4,1,5,2,4,1,2,2,4,2,2,5,0,1,1,1,1,0,1,0,1,6,1,4,1,1,6,6,7,7,1,7,1
10/5/17 21:51,9,9,10,10,9,9,9,9,9,9,7,6,7,7,7,7,20,10,20,30,20,6,6,6,7,7,6,7,7,7,7,6,6,6,7,6,6,7,7,5,7,6,6,6,7,7,1,1,1,1,1,1,1,1,2,1,3,NA,4,1,1,0,7,5,9,1,2,1,1,2,2,2,6,6,7,6,7,7,7,7,6,6,6,7,7,6,6,6,6,6,7,32,3,6,10469,Catholic,,1,5,Republican,,,1,3,1,7,4,1,2,1,4,1,1,3,4,1,1,4,0,1,1,1,0,0,1,0,0,4,1,4,1,1,7,6,6,6,1,7,1
10/6/17 21:52,10,4,10,8,NA,10,10,10,10,10,6,7,7,7,7,6,0,0,0,0,0,7,7,4,7,6,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,0,1,0,1,1,3,NA,4,1,1,4,7,5,10,2,2,2,1,2,1,2,6,7,7,7,7,7,6,7,6,7,5,7,7,7,7,7,7,7,6,32,3,7,98134,Catholic,,0,4,Republican,,,1,3,2,7,6,1,2,2,4,1,1,1,3,1,1,5,0,1,1,1,0,1,1,1,1,7,1,4,1,1,7,7,7,6,1,7,1
10/8/17 19:46,9,8,9,10,10,9,8,10,9,9,7,6,4,7,6,5,10,20,20,30,20,4,6,5,6,5,4,6,6,7,7,6,5,6,6,6,7,6,5,6,6,6,6,7,4,6,1,1,1,1,1,0,1,1,1,1,3,NA,4,1,1,2,6,4,9,1,1,0,1,1,2,0,5,6,6,5,6,5,7,6,5,6,7,5,6,7,6,6,5,6,7,32,2,4,33596,Protestant,,1,4,Republican,,,1,3,6,7,1,1,2,2,4,2,3,2,4,4,2,5,0,1,1,1,0,1,1,0,1,6,1,4,1,1,6,5,6,7,0,7,1
10/10/17 11:20,6,5,6,1,1,5,7,6,5,7,7,6,4,6,6,7,20,20,5,5,50,7,7,5,4,4,5,3,5,3,4,3,5,5,7,5,3,7,3,5,4,6,5,4,5,4,1,1,1,1,0,1,1,1,1,1,2,NA,3,2,1,3,5,2,3,0,0,0,2,0,0,0,5,6,7,4,5,6,6,1,6,7,3,1,6,4,1,2,6,4,2,32,3,6,48820,Protestant,,1,2,Republican,,,1,2,5,7,7,4,3,1,4,1,5,3,3,3,4,4,0,1,1,1,1,0,1,0,1,6,1,3,0,1,1,6,5,2,1,6,1
10/5/17 23:27,7,7,8,8,8,6,8,7,7,6,5,6,5,5,6,5,20,20,20,25,15,5,5,5,6,5,6,5,4,5,6,5,5,5,5,5,5,5,6,5,6,5,6,5,5,5,1,1,1,0,1,0,1,1,1,0,NA,NA,0,1,1,2,6,4,7,1,1,0,0,1,1,0,6,6,5,5,6,5,4,5,6,6,5,5,4,5,6,5,5,6,4,32,3,6,98168,Catholic,,0,4,Republican,,,1,1,5,7,4,2,3,3,4,3,2,3,4,3,3,4,0,1,1,0,0,1,1,0,1,5,0,0,1,1,5,5,6,5,1,5,1
10/9/17 22:28,7,8,7,5,7,7,10,9,7,3,7,7,1,5,4,3,0,0,5,90,5,1,5,1,4,6,1,4,7,1,2,7,4,3,7,5,5,6,5,5,5,6,5,5,6,5,0,1,0,1,0,1,1,0,3,1,1,NA,2,3,2,2,4,2,7,0,0,-1,0,1,0,0,4,4,5,4,2,3,6,5,4,6,5,5,4,NA,5,6,5,3,NA,33,3,6,92701,Catholic,,0,2,Independent,,Democratic,-1,0,2,5,4,6,5,1,5,2,3,3,4,2,3,4,1,1,0,1,1,0,1,1,0,6,1,2,0,0,5,4,NA,NA,1,4,0
10/7/17 2:28,10,4,6,6,8,6,9,6,5,6,7,7,7,3,4,3,0,0,20,80,0,2,6,1,4,2,2,5,5,3,4,5,4,4,5,7,6,5,3,5,4,3,1,3,2,3,0,1,1,1,0,1,0,1,3,1,2,NA,3,1,1,4,1,4,9,2,2,2,2,2,2,2,5,5,6,6,4,6,4,7,4,3,3,6,2,7,7,7,3,3,6,33,2,5,90029,Catholic,,0,3,Independent,,Democratic,-1,0,6,4,2,4,4,3,4,3,5,3,4,6,5,4,1,1,1,1,1,0,0,0,0,5,1,3,1,1,7,3,4,5,0,4,0
10/9/17 1:53,8,8,9,9,8,9,8,8,8,8,6,5,6,5,6,6,12,34,10,20,24,5,5,6,6,5,7,7,5,6,6,4,5,6,5,5,6,6,5,5,5,7,6,5,5,7,1,1,1,1,1,1,1,1,1,1,2,NA,3,1,1,1,2,2,8,0,0,0,1,1,0,1,4,5,4,3,5,5,4,3,3,4,6,6,3,5,3,6,4,5,6,33,3,6,28301,Protestant,,1,4,Independent,,Democratic,-1,0,1,4,3,2,2,3,4,2,3,3,4,3,1,4,0,1,1,1,0,0,1,0,1,5,1,3,1,1,5,3,5,5,1,4,0
10/10/17 11:29,10,10,0,10,10,10,8,10,7,10,7,7,1,6,6,4,10,30,5,50,5,2,5,1,5,4,2,4,7,2,4,6,7,1,7,5,5,3,3,6,4,4,5,3,3,4,1,1,1,1,0,1,1,1,1,1,1,NA,2,1,1,2,3,3,8,2,2,0,1,1,1,1,5,7,4,4,6,4,4,2,5,1,4,5,2,1,1,4,4,5,4,33,3,6,85748,Agnostic,,NA,0,Independent,,Neither,0,0,3,6,5,4,7,1,5,5,5,2,4,5,4,4,0,1,1,1,1,0,1,0,1,6,1,2,1,1,4,4,2,3,1,4,0
10/10/17 7:58,5,4,3,1,4,6,5,6,7,8,7,7,2,4,3,1,0,0,0,100,0,2,5,1,4,4,5,4,5,3,3,5,2,4,5,6,4,3,4,3,2,5,5,5,3,3,1,1,0,1,1,1,1,0,3,1,2,NA,3,1,4,2,2,4,5,1,1,1,1,1,1,1,4,5,2,5,4,4,5,3,6,7,2,3,6,5,2,1,3,7,2,33,2,3,48174,Atheist,,NA,0,Independent,,Neither,0,0,4,7,2,5,4,3,4,5,4,5,4,5,5,5,0,1,0,1,0,0,1,1,0,4,1,3,1,0,2,5,6,2,0,4,1
10/10/17 11:32,7,7,7,6,7,7,6,7,7,7,5,4,5,5,4,4,37,29,15,10,9,6,5,5,4,4,5,5,5,5,6,5,5,6,5,6,6,6,5,6,5,5,6,6,6,6,1,1,1,1,1,1,1,1,1,1,2,NA,3,2,1,1,5,3,4,1,1,0,0,1,0,0,5,5,6,6,5,6,6,6,6,5,6,6,5,6,4,6,5,5,5,33,3,6,30114,Atheist,,NA,2,Independent,,Neither,0,0,6,7,4,2,2,3,4,2,3,2,4,2,2,4,0,1,1,1,0,0,1,0,1,5,1,3,0,1,6,5,5,5,1,4,1
10/10/17 2:16,10,7,10,10,0,5,10,10,7,10,7,7,1,7,1,1,0,0,0,100,0,1,7,1,7,7,1,7,5,1,2,7,4,1,6,7,1,4,5,4,2,5,7,4,5,3,1,1,1,1,1,1,0,1,1,1,3,NA,4,1,4,2,7,4,10,2,2,2,2,2,2,2,5,7,1,4,7,3,5,7,1,4,1,7,1,1,7,1,1,2,1,33,2,4,58701,Other (please specify),Gnostic,NA,4,Other (please specify),Neither ,Neither,0,0,4,7,4,6,7,2,6,4,3,4,3,3,5,5,0,1,1,1,0,0,0,0,1,4,1,4,1,0,5,1,2,3,0,4,1
10/10/17 11:20,8,4,6,2,1,8,8,5,7,0,7,7,1,7,3,1,0,0,0,100,0,1,7,1,1,7,1,4,7,1,1,7,7,1,7,7,2,6,5,5,3,4,7,5,1,1,1,1,0,1,1,1,0,0,1,1,2,NA,3,1,2,3,4,3,0,2,2,2,2,2,2,2,6,7,1,4,7,4,7,5,1,1,1,5,3,1,3,7,1,5,2,33,3,4,54911,Buddhist,,NA,4,Other (please specify),Fuck politics,Neither,0,0,4,7,3,7,7,1,6,2,3,3,3,7,7,6,0,1,0,1,0,0,0,1,1,4,1,3,1,0,6,2,2,2,1,4,1
